num_a100,num_h100,num_h200,num_gb200,ttff_s,tbf_s,cost,total_time
8,40,0,0,300.9190003314593,0.06062086468596345,42.48333597118571,900.9190003314593
0,40,0,0,402.4868436592619,0.06906390852637231,44.889133110520284,1002.4868436592619
0,384,0,0,49.10001867743377,0.004867560612372792,49.81421756001382,115.88295027918849
0,160,0,0,51.40001867743377,0.014851732372629598,45.70302759664644,255.16578682991187
8,112,0,0,62.76601867743377,0.021599219950596462,45.877954710697765,359.1073163996172
0,32,0,0,657.5385874873941,0.08765368577332072,45.04782673399288,1257.5385874873941
16,48,0,0,125.94319705789883,0.04796672450567478,42.45961099236421,725.9431970578988
16,112,0,0,59.63201867743377,0.021160055713473038,45.53989752969241,349.9479830662839
8,32,0,0,500.5532534300123,0.07505407544918777,42.04113428102647,1100.5532534300123
0,352,0,0,49.90001867743377,0.0054149294312601775,48.93750276912672,124.1928504743234
0,144,0,0,51.82001867743377,0.016724507566678037,45.342378313751745,281.28026249225644
0,24,0,0,1133.1797272748922,0.12232140733217628,46.56476200611877,1733.1797272748922
16,80,0,0,63.83973684004082,0.02919669147656396,43.79981003344949,464.41834389849834
8,108,0,0,62.76601867743377,0.022477101912033243,45.754776138025875,371.15185691052983
16,64,0,0,63.83973684004082,0.03645237314188765,43.08702504089089,563.9662963467393
16,108,0,0,59.63201867743377,0.021981669453335476,45.38936556816128,361.2205235771965
0,128,0,0,54.07001867743377,0.018956838125833923,45.015327508921494,314.1578377638752
8,24,0,0,810.7776247074387,0.09748515207290691,41.257407869221986,1410.7776247074387
0,320,0,0,49.90001867743377,0.0061928576294848665,48.31200730457632,134.86602535396614
0,8,0,0,7329.280385951076,0.5717923230497307,71.01111101196186,7929.280385951076
0,624,0,0,48.54411653676099,0.0023393214676141303,56.32945352699257,80.63960707242686
8,208,0,0,56.46373684004082,0.011483162497912114,50.340549066802595,214.01272631139506
16,128,0,0,59.63201867743377,0.018346775376984786,46.09360474161041,311.34977684966503
0,640,0,0,48.54411653676099,0.00225453736781314,56.940403194546455,79.47636922315726
8,224,0,0,62.76601867743377,0.010139997380764695,51.104274271304796,201.8867827415254
0,672,0,0,48.54411653676099,0.0021211489953540585,58.41070880113752,77.64628075301867
0,704,0,0,48.119116536760984,0.002043609496071151,60.018831342529054,76.15743882285717
24,0,0,0,3127.4654622803637,0.2632657002337919,26.58925363093326,3727.4654622803637
16,160,0,0,59.63201867743377,0.014385467219359871,47.25384897205382,257.0006289270512
16,144,0,0,59.63201867743377,0.01615345842808889,46.676239407670096,281.25746831081335
0,768,0,0,48.119116536760984,0.0018949756127226223,63.72187162273299,74.11818194331536
8,256,0,0,62.76601867743377,0.008702846539911263,52.638765752996164,182.1690732050163
24,8,0,0,1486.2033842811406,0.14371844368593362,33.56469444932324,2086.2033842811406
16,176,0,0,59.63201867743377,0.012947549170561038,47.876296247590744,237.2723932975312
0,832,0,0,48.119116536760984,0.0017968085584449656,67.77759958279843,72.77132995862591
0,864,0,0,48.119116536760984,0.0017592462071994205,69.88597853595222,72.25597449953703
24,16,0,0,1081.044106164528,0.11736390436569767,42.10081572549829,1681.044106164528
16,192,0,0,59.63201867743377,0.011745578068668586,48.503209420462156,220.78134977956677
8,288,0,0,56.46373684004082,0.008043160051520773,54.1780949443562,166.81589274690583
24,24,0,0,566.9984810743049,0.0798970220704919,39.677948356526365,1166.998481074305
0,896,0,0,48.119116536760984,0.0017271352002951798,72.03245361729829,71.81541148481085
0,960,0,0,47.817383611174854,0.001516546759123349,73.74836073060779,68.6244051463472
8,304,0,0,56.46373684004082,0.0075720802706464784,54.95108110671559,160.3526781533105
8,240,0,0,62.76601867743377,0.009369987387950604,51.8568317793888,191.32224564011605
16,208,0,0,53.32973684004082,0.01120553071160686,49.199741285100984,207.06961820328695
24,32,0,0,349.5122729537155,0.06404525763021571,40.78682719154516,949.5122729537155
0,1024,0,0,47.817383611174854,0.0014593089939782928,77.76471754652013,67.83910300855703
24,40,0,0,182.5846114392906,0.05187851845277949,40.624836718270736,782.5846114392906
8,320,0,0,56.46373684004082,0.007149087576555754,55.730448151573114,154.54921839038576
16,224,0,0,59.63201867743377,0.009850881734506194,49.770016947305024,194.78611607485874
24,48,0,0,96.87678905374082,0.046139726837733236,42.41656722707102,696.8767890537408
16,240,0,0,60.70573684004082,0.009024797863310965,50.45349900461125,184.52596352466728
8,352,0,0,56.46373684004082,0.006420873663457937,57.30605255920834,144.5581235026837
0,1152,0,0,47.817383611174854,0.0013808043660033617,86.09630036363077,66.76201951274098
8,384,0,0,56.46373684004082,0.005837459547236266,59.024570338640196,136.5536818281224
16,256,0,0,59.63201867743377,0.008432486967510873,51.078232215950294,175.32573987168294
24,64,0,0,63.83973684004082,0.03500581439096787,42.864525865715684,544.11951028412
8,400,0,0,62.76601867743377,0.005127650002706335,59.92352666904305,133.1173767145647
24,72,0,0,63.83973684004082,0.03105202118475592,42.978232214885196,489.87346749489205
